Methodo AMCL+ODOM 
-0.00512881077506062,-0.00819362393588962
-0.00512881077506062,-0.00819362393588962
-0.00512881077506062,-0.00819362393588962
-0.00512881077506062,-0.00819362393588962
-0.00512881077506062,-0.00819362393588962
-0.00512881077506062,-0.00819362393588962
-0.00512881077506062,-0.00819362393588962
-0.00512881077506062,-0.00819362393588962
-0.00512881077506062,-0.00819362393588962
-0.00512881077506062,-0.00819362393588962
0.3252701042813794,-0.02543253767505847
0.5398114190192401,-0.029799715740664156
0.5398114190192401,-0.029799715740664156
0.5398114190192401,-0.029799715740664156
0.5398114190192401,-0.029799715740664156
0.5398114190192401,-0.029799715740664156
0.5398114190192401,-0.029799715740664156
0.5398168418858299,-0.029797912582663465
0.5398114190192401,-0.029799715740664156
0.5398114190192401,-0.029799715740664156
0.5398114190192401,-0.029799715740664156
0.5398114190192401,-0.029799715740664156
0.5398114190192401,-0.029799715740664156
0.5398114190192401,-0.029799715740664156
0.5398114190192401,-0.029799715740664156
0.5398114190192401,-0.029799715740664156
0.6686693225596196,-0.01740369779855387
1.0557610210382868,0.01342669887384864
1.4997773972461015,-0.004700770600066181
1.9281717738550195,-0.022284493760957796
2.2658506214383687,-0.021631857482640574
2.7124466305104353,-0.01989187273501618
3.162167129431802,-0.022289512220410288
3.5046121019710585,-0.02081883260313924
3.9415632115298127,-0.0029248388938165506
4.302397644143476,0.030116167512178736
4.665007545087745,0.07253244951240215
5.00040066710607,0.09512905249752623
5.119322475965601,0.09966704572829231
5.226826403917558,0.1041298519810733
5.664538510080549,0.12508710582109314
5.998601420670491,0.14235148217738042
6.434083690286077,0.16056587640723297
6.7961770643262565,0.20438143475383444
7.159869867610472,0.24801674278561528
7.596898563402511,0.2906796530580234
8.038591547963474,0.29811862238718756
8.472580387922251,0.3099155083095627
8.801055493366553,0.3188746339859313
9.163077096896192,0.36258474816226977
9.664296519050895,0.427333015007869
10.025907457654455,0.4525987854275048
10.245335951896534,0.4499794142019748
10.245335951896534,0.4499794142019748
10.467374828596094,0.45121735096738774
10.830578640387886,0.452267921998883
11.162789098541271,0.4815395003728651
11.634701613611465,0.5045826144207594
12.070929674420258,0.514048793773031
